19891021,NSW,3,1989,Tuesday,10:30,Single,1,Yes,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891167,NSW,3,1989,Wednesday,09:55,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891766,NSW,3,1989,Wednesday,16:40,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891409,NSW,3,1989,Tuesday,12:00,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891400,NSW,3,1989,Thursday,10:45,Single,1,Yes,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891710,NSW,3,1989,Thursday,11:30,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891496,NSW,4,1989,Sunday,16:05,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Day
19891781,NSW,4,1989,Friday,14:00,Multiple,2,Yes,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891239,NSW,4,1989,Monday,18:00,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891188,NSW,4,1989,Friday,18:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891437,NSW,4,1989,Saturday,04:20,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891024,NSW,4,1989,Sunday,02:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891541,NSW,4,1989,Monday,03:20,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891161,NSW,4,1989,Sunday,22:35,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891354,NSW,4,1989,Sunday,00:40,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891751,NSW,4,1989,Sunday,01:30,Single,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891566,NSW,4,1989,Friday,18:05,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekend,Night
19891344,NSW,4,1989,Saturday,18:00,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891028,NSW,4,1989,Tuesday,18:55,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891528,NSW,4,1989,Thursday,18:50,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891092,NSW,4,1989,Tuesday,03:10,Multiple,1,No,-9,Yes,60,-9,-9,-9,-9,No,No,Weekday,Night
19891612,NSW,4,1989,Wednesday,18:35,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Night
19891686,NSW,4,1989,Thursday,02:25,Multiple,1,No,-9,Yes,60,-9,-9,-9,-9,No,No,Weekday,Night
19891071,NSW,4,1989,Tuesday,04:20,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891154,NSW,4,1989,Monday,22:30,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891288,NSW,4,1989,Saturday,07:45,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891590,NSW,4,1989,Saturday,11:05,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Day
19891592,NSW,4,1989,Saturday,16:15,Multiple,3,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Day
19891017,NSW,4,1989,Saturday,08:20,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Day
19891629,NSW,4,1989,Sunday,15:00,Multiple,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891320,NSW,4,1989,Thursday,09:20,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Day
19891441,NSW,4,1989,Tuesday,13:20,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891007,NSW,4,1989,Thursday,10:05,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891625,NSW,4,1989,Friday,08:45,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891445,NSW,4,1989,Thursday,17:00,Multiple,1,Yes,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891053,NSW,4,1989,Wednesday,11:35,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891601,NSW,4,1989,Friday,07:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891130,NSW,4,1989,Friday,19:30,Single,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekend,Night
19891204,NSW,4,1989,Sunday,00:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
